scheme_id,scheme_name,min_age,max_age,gender,state,occupation,income_limit,category,education_level,disability_status,marital_status
2730,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Interest Subsidy (Manufacturing Sector)",7.0,,Male,All India,Any,,ST,Any,Any,Any
2731,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Interest Subsidy (Service Sector)",7.0,,Male,All India,Any,,ST,Any,Any,Any
2732,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Patent Registration",,,Male,All India,Any,,ST,Any,Any,Any
2733,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Power Connection Charges",,,Male,All India,Any,,"SC,ST",Any,Any,Any
2734,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Quality Certification",,,Male,All India,Any,,ST,Any,Any,Any
2735,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Raising Capital through SME Exchange",,,Any,All India,Any,,"SC,ST",Any,Any,Any
2736,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance for Technology Acquisition",,,Male,All India,Any,,ST,Any,Any,Any
2737,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance in Implementation of Information and Communication Technology (ICT)",,,Male,All India,Any,,ST,Any,Any,Any
2738,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance in Rent to MSEs",,,Male,All India,Any,,ST,Any,Any,Any
2739,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Assistance of Capital Investment Subsidy (Manufacturing Sector)",7.0,,Male,All India,Any,,ST,Any,Any,Any
2740,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Financial Support to MSMEs in ZED Certification",,,Male,All India,Any,,"SC,ST",Any,Any,Any
2741,"Scheme for Assistance to Micro, Small and Medium Enterprises (MSME): Rehabilitation of Sick Enterprises",,,Any,All India,Any,,ST,Any,Any,Any
2742,Scheme for Award of Scholarships to School or College-Going Children of Employees/Industrial Employees in Various Establishments,,,Male,All India,"Student,Labour,Worker",,"SC,ST",PhD,Any,Any
2743,Scheme for Awards to MSMES,,,Any,All India,Any,,"SC,ST",Any,Any,Any
2744,"Scheme for Campaign, Seminar and Sports under Disability Sector",,,Any,All India,Any,,ST,Any,Any,Any
2745,Scheme for Celebration of Birth/death Anniversary of Eminent Personalities,,,Any,All India,Any,,ST,Any,Any,Any
2746,Scheme for Conservation and Development of Indigenous Cattle and Murrah Development,55.0,,Any,Haryana,Any,,"SC,ST",Any,Any,Any
2747,Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Running Short-term Bridge Courses,5.0,10.0,Male,All India,Any,,ST,Any,Any,Any
2748,Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Setting Up Anchor Institute,5.0,10.0,Male,Gujarat,Any,,ST,Any,Any,Any
2749,Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Setting-up of Specialized Skill Development Centers at Industry,5.0,10.0,Male,All India,Any,,ST,Any,Any,Any
2750,Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Skill Development to MSME Sector,10.0,,Any,All India,Any,,ST,Any,Any,Any
2751,Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Tuition Fees for Enhancement of Skill,5.0,,Male,All India,Any,,ST,Any,Any,Any
2752,Scheme for Enhancement of Technical Competence and Manpower: Skill Up-gradation Centers (SUCs),10.0,,Male,All India,Any,,ST,Any,Any,Any
2753,Scheme for Establishment of Backyard Poultry Units,18.0,55.0,Male,Haryana,Any,,"SC,ST",Any,Any,Any
2754,Scheme for Establishment of Backyard Poultry Units under Mukhya Mantri Antyodaya Parivaar Utthan Yojana,18.0,60.0,Male,Haryana,Unemployed,,Any,Any,Any,Any
2755,Scheme for Establishment of Hi-Tech and Mini Dairy Units,18.0,55.0,Male,Haryana,Unemployed,,"SC,ST",Any,Any,Any
2756,Scheme for Establishment of Hi-Tech and Mini Dairy Units under Mukhya Mantri Antyodaya Parivaar Utthan Yojana,18.0,60.0,Male,Haryana,Unemployed,,"SC,ST",Any,Any,Any
2757,Scheme for Financial Assistance in Case of Death,1.0,,Any,All India,Worker,,"SC,ST",Any,Any,Any
2758,Scheme for Financial Assistance to Integrated Logistics Facilities: Capital Subsidy,10.0,,Male,All India,Any,,ST,Any,Any,Any
2759,Scheme for Financial Assistance to Integrated Logistics Facilities: Exemption of Electricity Duty,5.0,,Any,All India,Any,,ST,Any,Any,Any
2760,Scheme for Financial Assistance to Integrated Logistics Facilities: Interest Subsidy,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2761,Scheme for Financial Assistance to Integrated Logistics Facilities: Reimbursement of Stamp Duty,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2762,Scheme for Funeral Assistance in Case of Death of Registered Construction Worker,,,Any,All India,Worker,,ST,Any,Any,Any
2763,Scheme for Giving Awards to Junior Artists in Contemporary Art Field,30.0,,Any,Tamil Nadu,Any,,ST,Any,Any,Any
2764,Scheme for Giving Awards to Senior Artists in Contemporary Art Field,30.0,,Any,Tamil Nadu,Any,,ST,Any,Any,Any
2765,Scheme for Giving Awards to Traditional Artists,5.0,,Any,Tamil Nadu,Any,,"SC,ST",Any,Any,Any
2766,Scheme for Giving Financial Assistance to the Legal Heirs of the Deceased Artist (Wife/Husband) on the Death of the Indigent Artist Who Was Receiving Financial Assistance,58.0,,Male,Tamil Nadu,Any,,"SC,ST",Any,Any,Any
2767,Scheme for Grant of Additional Scholarship to the Students Belonging to Scheduled Tribes of Andaman and Nicobar Islands for Pursuing Higher Studies Anywhere in India Post-Senior Secondary Courses (Post 10+2 Courses),3.0,,Male,All India,Student,,"SC,ST",PG,Any,Any
2768,"Scheme for Grant of Additional Scholarship to the Students of Other Backward Classes of Andaman and Nicobar Islands, for Pursuing Higher Studies Anywhere in India after Secondary Level (Except Class XI & XII)",3.0,,Male,All India,Student,,"SC,ST,OBC",UG,Any,Any
2769,Scheme for Grant of Financial Assistance for Administering Road Safety Advocacy and Awards for the Outstanding Work Done in the Field of Road Safety,,,Male,All India,Any,,ST,Any,Any,Any
2770,Scheme for Grant of Financial Assistance to Industrial Workers/Employee for Purchase of Spectacles,,,Male,All India,"Labour,Worker",,ST,Any,Any,Any
2771,Scheme for Grant of Pension Benefits to Journalists,10.0,58.0,Male,All India,Any,,"ST,EWS",Any,Any,Any
2772,Scheme for Interest Subvention to Nano Household Enterprises,,,Male,All India,Entrepreneur,1000000.0,"SC,ST",Any,Any,Any
2773,Scheme for Margin Money Grant to Nano Units,,,Female,Kerala,Entrepreneur,1000000.0,"SC,ST",Any,Any,Any
2774,Scheme for Maternity Benefit,,,Female,All India,Worker,,ST,Any,Any,Any
2775,Scheme for Meritorious Students to Pursue Higher Secondary Education in the Best Schools of Tamil Nadu,,,Male,Tamil Nadu,Student,,"SC,ST",10th,Any,Any
2776,Scheme for Pension Benefits to the Journalists/Photojournalists,10.0,60.0,Any,All India,Any,,ST,Any,Any,Any
2777,"Scheme for Plantation Development (New planting & Replanting) under Medium Term Framework Plan (MTFP) in Traditional Areas (Kerala and Tamil Nadu), Non-Traditional and North Eastern Region",,,Male,All India,Any,,"SC,ST",Any,Any,Any
2778,Scheme for Promoting Young Talents in Science-I,,,Any,Kerala,Student,,"SC,ST",Student,Any,Any
2779,Scheme for Promoting Young Talents in Science-II,,,Male,Kerala,Student,,"SC,ST",UG,Any,Any
2780,Scheme for Providing (Golden Jubilee) One Time Grant-In-Aid in Memory of Blessed Mother Tereza,5.0,5.0,Male,Gujarat,Any,4.0,"SC,ST",Any,Yes,Any
2781,"Scheme for Providing Employment Opportunities by Establishing Piggery, Sheep and Goat Units (General)",18.0,55.0,Male,Haryana,Unemployed,,"SC,ST",Any,Any,Any
2782,"Scheme for Providing Employment Opportunities by Establishing Piggery, Sheep and Goat Units (General) under Mukhya Mantri Antyodaya Parivaar Utthan Yojana",18.0,60.0,Male,Haryana,Unemployed,,"SC,ST",Any,Any,Any
2783,Scheme for Providing Employment Opportunities to Scheduled Castes by Establishing Livestock Units,18.0,55.0,Female,Haryana,Unemployed,,"SC,ST",Any,Any,Any
2784,Scheme for Providing Employment Opportunities to Scheduled Castes by Establishing Livestock Units under Mukhya Mantri Antyodaya Parivaar Utthan Yojana,18.0,60.0,Male,Haryana,Unemployed,,"SC,ST",Any,Any,Any
2785,Scheme for Providing Financial Assistance for the Purchase of Laptop or Desktop Computer to the Media Persons of the Union Territory of Puducherry,,,Any,All India,Any,3.0,"ST,EWS",Any,Any,Any
2786,Scheme for Reimbursement of Educational Expenses to Hearing Impaired Students Pursuing Special Higher Education Courses Inside or Outside the Union Territory of Puducherry,5.0,,Male,All India,Any,,ST,Any,Yes,Any
2787,Scheme for Relief and Rehabilitation of Women Acid Victims,,,Female,Haryana,Any,,SC,Any,Any,Any
2788,Scheme for Relief to the Un-registered Workers,,,Male,Andhra Pradesh,Worker,,ST,Any,Yes,Any
2789,Scheme for Small Business Owners of Scheduled Castes to Buy a Place of Business/Shop,,,Male,Gujarat,"Worker,Unemployed",,"SC,ST",Any,Any,Any
2790,Scheme for Supply of Male Goat on Subsidy Basis,,,Any,Madhya Pradesh,Any,,ST,Any,Any,Any
2791,Scheme for Supply of TV Sets to Industrial Establishments/Labour Welfare Centres/Clubs/Recreation Rooms,,,Male,All India,"Labour,Labor,Worker",,ST,Any,Any,Any
2792,Scheme for Supportive Money to the Parents of Transgender Children,18.0,,Any,All India,Any,,ST,Any,Any,Any
2793,Scheme for Upliftment of Utsavi Rangabhumi of Goa,25.0,,Female,All India,Any,,"SC,ST",Any,Any,Any
2794,Scheme for Wage Compensation to Handloom Weaver Families,,,Male,Andhra Pradesh,Any,,Any,Any,Any,Any
2795,Scheme for assistance for Research & Development Activities: Assistance to Establish Research & Development/Product Development Centre,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2796,Scheme for assistance for Start Ups/ Innovation: Assistance for Skill Development,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2797,Scheme for assistance for Start Ups/ Innovation: Assistance to Enroll and Participate for Acceleration Program,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2798,Scheme for assistance for Start Ups/ Innovation: Interest Subsidy,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2799,Scheme for assistance for Start Ups/ Innovation: Pre- Series A Funding,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2800,Scheme for assistance for Start Ups/ Innovation: Seed Support,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2801,Scheme for assistance for Start Ups/ Innovation: Sustenance Allowance,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2802,Scheme for the Funeral Expenses,,,Any,Andhra Pradesh,Worker,,ST,Any,Any,Any
2803,Scheme of Assistance for Common Environment Infrastructure: Common Boiler Project by SPV Constituted by Minimum 10 MSMEs,,,Any,All India,Any,,ST,Any,Any,Any
2804,Scheme of Assistance for Common Environment Infrastructure: Financial Assistance for Common Environmental Infrastructure Facilities,5.0,,Male,Gujarat,Any,,ST,Any,Any,Any
2805,Scheme of Assistance for Common Environment Infrastructure: Scheme for Development of Green Estate,,,Male,All India,Any,,ST,Any,Any,Any
2806,Scheme of Assistance for Common Environment Infrastructure: Scheme of Assistance for Strengthening the Regulation and Environmental Compliance,5.0,,Male,Gujarat,Any,,ST,Any,Any,Any
2807,Scheme of Assistance for Environment Protection Measures: Scheme for assistance to Environment Management,,,Male,Gujarat,Any,,ST,Any,Any,Any
2808,Scheme of Assistance for Environment Protection Measures: Scheme for assistance to encouraging Green Practices and Environmental Audit to MSMEs,,,Male,Gujarat,Any,,"SC,ST",Any,Any,Any
2809,Scheme of Assistance for the Prevention of Alcoholism & Substance (Drugs) Abuse and for Social Defence Services: General Grant-in-Aid Programme for Financial Assistance in the Field of Social Defence,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2810,Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists,58.0,,Male,All India,Any,,ST,Any,Any,Any
2811,Scheme of Conferring ‘Kalaichemmal’ Awards,,,Male,Tamil Nadu,Any,,ST,Any,Any,Any
2812,Scheme of Conferring ‘Kalaimamani’ Award,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2813,Scheme of Death Benefit for Weavers & Artisans of West Bengal,18.0,60.0,Male,All India,Artisan,,"SC,ST",Any,Any,Any
2814,Scheme of Encouragement to Young Artists,15.0,30.0,Male,Tamil Nadu,Any,,ST,Any,Any,Any
2815,Scheme of Extending Family Maintenance Grant to the Families of the Deceased Famous Artists,,,Any,All India,Any,,"SC,ST",Any,Any,Any
2816,"Scheme of Extending Financial Assistance to Folk Artists, Troupes for the Purchase of Musical Instruments, Costumes",,,Any,All India,Any,,ST,Any,Any,Any
2817,Scheme of Extending Financial Assistance to New Drama Productions,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2818,Scheme of Extending Grants for the Publication of Rare Books on Arts,,,Male,All India,Any,,Any,Any,Any,Any
2819,"Scheme of Financial Assistance for Cultural Organization for Holding Conference, Seminar, Symposium, Exhibition, Festival, Competition etc.",2.0,,Male,All India,Any,,ST,Any,Any,Any
2820,Scheme of Financial Assistance for Dance and Drama Troupes/Associations,2.0,,Any,All India,Any,,ST,Any,Any,Any
2821,Scheme of Financial Assistance for Publication of Manuscripts/Research Journals,,,Any,All India,Any,,"SC,ST",UG,Any,Any
2822,Scheme of Financial Assistance to Indigent Artists,58.0,,Male,All India,Any,,"SC,ST",Any,Any,Any
2823,"Scheme of Free Supply of Textbooks, Stationery, Uniforms and Footwears to Poor Children",,,Male,All India,Any,,"SC,ST",Any,Any,Any
2824,Scheme of Fund for Regeneration of Traditional Industries,,,Male,All India,Artisan,,ST,Any,Any,Any
2825,Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award,18.0,,Any,All India,Any,,ST,Any,Any,Any
2826,Scheme of Giving Awards to Eminent Artists - Kalai Mudhumani Award,66.0,,Any,All India,Any,,ST,Any,Any,Any
2827,Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award,51.0,65.0,Any,All India,Any,,ST,Any,Any,Any
2828,Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award,36.0,50.0,Any,All India,Any,,ST,Any,Any,Any
2829,Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award,19.0,35.0,Any,All India,Any,,ST,Any,Any,Any
2830,Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows,5.0,,Male,Tamil Nadu,Any,,"SC,ST",Any,Any,Any
2831,Scheme of Grant-In-Aid for Conduct of Art Exhibitions: One-Man Shows,5.0,,Male,Tamil Nadu,Any,,"SC,ST",Any,Any,Any
2832,Scheme of Grant-in-Aid to Voluntary Organisations Working for the Welfare of Scheduled Tribes,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2833,Scheme of Grant-in-Aid to Voluntary and other Organizations Working for Scheduled Castes,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2834,Scheme of Internship for Post-Graduate/Research Students,,,Male,All India,Student,,ST,Student,Any,Any
2835,Scheme of Internship of Students to DRDO Labs/Estts for Project Training,,,Male,All India,Student,,"SC,ST",UG,Any,Any
2836,Scheme of Pension for Eminent Sports Persons,40.0,,Female,Punjab,Any,3.0,"SC,ST",Any,Any,Any
2837,Scheme of Personal Assistance Allowance to Differently Abled Persons with High Support Need,,,Any,All India,Any,,Any,Any,Yes,Any
2838,Scheme of Post Matric Scholarship to Lower Income Group Student for Studies in India,,,Male,Haryana,Student,,"SC,ST",10th,Any,Any
2839,Scheme of Providing Assistance to Encourage Farmers for Adoption of Organic Farming,,,Any,All India,Farmer,,ST,Any,Any,Any
2840,Scheme of Scholarship for Sainik Schools,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2841,Scheme or assistance for Start Ups/ Innovation: Assistance to Startups having a Significant Impact on Society,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2842,Scheme to Award Scholarship to Young Artists,,,Male,All India,Student,,ST,Student,Any,Any
2843,Scheme to Provide Assistance for Construction of Retail Outlets/ Agricultural Malls in State Market Committees,,,Any,Gujarat,Any,,"SC,ST",Any,Any,Any
2844,Scheme to Provide Assistance for Setting Up Farmer Support Centers in State Market Committees and for Computerization of All Market Committees,,,Any,Gujarat,Any,,"SC,ST",Any,Any,Any
2845,Scheme to Provide Assistance to Processing Units in State Market Committees,,,Any,Gujarat,Any,,Any,Any,Any,Any
2846,Scheme to Provide Assistance to Sate Market Committees as well as Taluka-District Co-operative Purchase and Sale Union to Construct Large Size Warehouse Godowns,,,Any,Gujarat,Farmer,,ST,Any,Any,Any
2847,Scheme to Provide Financial Assistance in the Form of Grant-In-Aid to Bhajani/ Choir/ Cultural Group/ Institutions for Purchase of Musical Instruments,,,Male,All India,Any,,"SC,ST",Any,Any,Any
2848,Scheme to Provide Financial Assistance to Farmers for Purchasing Sanedo Agricultural Equipment,,,Any,Gujarat,Farmer,,ST,Any,Any,Any
2849,Scheme to Provide Financial Assistance to Purchase Solar Power Unit/Kit for Solar Fencing around the Farm,,,Male,Gujarat,Farmer,,ST,Any,Any,Any
2850,Scheme to Provide Financial Assistance to the Publishers for Publishing Books of Goan Authors,10.0,,Any,All India,Any,,"SC,ST",Any,Any,Any
2851,Scheme to Provide Grant in Aid to Cultural Organization (Maintenance/ Regular Grants),,,Any,All India,Any,,ST,Any,Any,Any
2852,Scheme to Provide Grant to the Institutions for Long Term Project in the Field of Art and Culture (Sarjansheel Goa),15.0,15.0,Any,All India,Any,,ST,Any,Any,Any
2853,Scheme to Provide Relief in Case of Death or Disability of Registered Building Workers,,,Male,Andhra Pradesh,Worker,,ST,Any,Yes,Any
2854,Scheme to Provide Special Financial Assistance for Organizing Cultural Events,,,Male,All India,Any,,ST,Any,Any,Any
2855,Schemes Of H.P. Backward Classes Finance & Develpoment Corporation,18.0,55.0,Any,All India,Any,120000.0,Any,Any,Any,Any
2856,Schemes Of HP Minorities Finance & Development Corporation,18.0,55.0,Any,All India,Any,98000.0,"ST,MINORITY",Any,Any,Any
2857,Schemes for welfare of School Children belonging to BPL and BC(A) families: Monthly Stipend for BC-A Students,,,Male,Haryana,Student,,"SC,ST",Student,Any,Any
2858,Schemes for welfare of School Children belonging to BPL and BC(A) families: Monthly Stipend for BPL Students,,,Male,Haryana,Student,,"SC,ST",Student,Any,Any
2859,Scholarship (Above VIII Standard) - Tamil Nadu,,,Male,All India,Student,,"SC,ST",UG,Yes,Any
2860,Scholarship (I to VIII Standard) by Welfare of Differently Abled Persons,,,Male,All India,Student,,"SC,ST",Student,Yes,Any
2861,"Scholarship For Cadets Of Rashtriya Indian Military College (RIMC), Dehradun",,,Male,All India,Student,,"SC,ST",Student,Any,Any
2862,Scholarship For Cadets Of Sainik School Imphal,,,Male,All India,Student,,"SC,ST",Student,Any,Any
2863,Scholarship For Differently Abled Students,,,Male,Kerala,Student,,"SC,ST",PG,Yes,Any
2864,Scholarship For Transgender Students,,,Male,Kerala,Student,,"SC,ST",PG,Any,Any
2865,Scholarship Scheme For Disabled Students To Study Abroad For Higher Education,35.0,,Any,Madhya Pradesh,Any,96000.0,ST,PhD,Yes,Any
2866,Scholarship Scheme for Girl Children of Jute Mills / MSMEs Workers,5.0,,Female,All India,Worker,,SC,Any,Any,Any
2867,Scholarship Scheme for Worker's Children- Haryana Labour Welfare Board,,,Female,Haryana,"Student,Labour,Worker",,"SC,ST",Student,Any,Any
2868,Scholarship To 2 Years Pre-Service Student Teachers Undergoing D.El.Ed Programme At DIETs And CTTC Sohra,18.0,27.0,Male,All India,Any,,"SC,ST,OBC",Any,Yes,Any
2869,Scholarship To Scheduled Castes Students Studying In Government ITI’s,,,Male,Haryana,Student,,"SC,ST",Student,Any,Any
2870,Scholarship To Son And Daughter Of Differently Abled Persons,,,Any,All India,Student,,"SC,ST",UG,Yes,Any
2871,Scholarship for C.G. Domicile Students Pursuing Engineering Courses Outside Chhattisgarh State,,,Male,All India,Any,,"SC,ST",Any,Any,Any
